GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Stanford CoreNLP,edu.stanford.nlp.util,HashableCoreMap,160,0,14,0,36,0,12,0,5,0
Stanford CoreNLP,edu.stanford.nlp.util,Iterables,173,157,8,2,36,26,18,19,14,18
Stanford CoreNLP,edu.stanford.nlp.util,ThreeDimensionalCollectionValuedMap,61,0,2,0,16,0,9,0,8,0
Stanford CoreNLP,edu.stanford.nlp.util,MapFactory.LinkedHashMapFactory,28,3,0,0,8,1,6,1,6,1
Stanford CoreNLP,edu.stanford.nlp.util,MetaClass.ConstructorNotFoundException,15,5,0,0,6,2,3,1,3,1
Stanford CoreNLP,edu.stanford.nlp.util,Iterables.6.new Iterator() {...},4,39,0,6,2,8,1,6,1,3
Stanford CoreNLP,edu.stanford.nlp.util,IntPair,56,22,6,0,8,6,7,3,4,3
Stanford CoreNLP,edu.stanford.nlp.util,TwoDimensionalMap,125,187,9,13,30,44,16,22,10,17
Stanford CoreNLP,edu.stanford.nlp.util,FileBackedCache.3.new Map.Entry() {...},5,18,0,0,1,3,1,3,1,3
Stanford CoreNLP,edu.stanford.nlp.util,StringUtils.new Function() {...},28,0,2,0,3,0,3,0,2,0
Stanford CoreNLP,edu.stanford.nlp.util,EditDistance,59,317,4,40,13,56,6,33,3,14
Stanford CoreNLP,edu.stanford.nlp.util,ArrayStringFilter,105,90,13,17,18,21,11,10,3,2
Stanford CoreNLP,edu.stanford.nlp.util,SystemUtils,310,0,16,0,75,0,22,0,14,0
Stanford CoreNLP,edu.stanford.nlp.util,IntTriple,56,0,0,0,12,0,6,0,6,0
Stanford CoreNLP,edu.stanford.nlp.util,HashIndex,461,300,63,21,104,72,50,27,15,20
Stanford CoreNLP,edu.stanford.nlp.util,CollectionUtils,1226,394,136,58,258,105,112,43,39,19
Stanford CoreNLP,edu.stanford.nlp.util,DisabledPreferences,20,0,0,0,11,0,10,0,10,0
Stanford CoreNLP,edu.stanford.nlp.util,FilteredIterator,54,79,2,6,6,28,3,11,2,8
Stanford CoreNLP,edu.stanford.nlp.util,Comparators,55,92,7,17,12,23,14,16,9,9
Stanford CoreNLP,edu.stanford.nlp.util,ArrayHeap,168,346,18,30,27,87,18,31,7,18
Stanford CoreNLP,edu.stanford.nlp.util,CoreMaps.new AbstractSet() {...},4,17,0,0,1,2,1,2,1,2
Stanford CoreNLP,edu.stanford.nlp.util,CoreMaps.new AbstractMap() {...},45,38,7,1,8,6,6,5,2,5
Stanford CoreNLP,edu.stanford.nlp.util,DeltaIndex,179,94,20,12,39,22,24,13,14,7
Stanford CoreNLP,edu.stanford.nlp.util,ConcatenationIterator,35,33,2,2,8,11,3,5,2,4
Stanford CoreNLP,edu.stanford.nlp.util,MutableInteger,44,40,6,2,10,13,11,7,7,7
Stanford CoreNLP,edu.stanford.nlp.util,Filters.CategoricalFilter,36,9,6,0,7,4,6,2,3,2
Stanford CoreNLP,edu.stanford.nlp.util,Iterables.3.new Iterator() {...},28,0,0,0,6,0,4,0,4,0
Stanford CoreNLP,edu.stanford.nlp.util,Iterables.11.new Iterator() {...},4,35,0,4,1,4,1,6,1,4
Stanford CoreNLP,edu.stanford.nlp.util,PropertiesUtils,529,93,63,11,115,17,60,7,27,3
Stanford CoreNLP,edu.stanford.nlp.util,Pair.MutableInternedPair,39,0,4,0,13,0,6,0,4,0
Stanford CoreNLP,edu.stanford.nlp.util,DeltaCollectionValuedMap.SimpleEntry,102,0,14,0,20,0,16,0,9,0
Stanford CoreNLP,edu.stanford.nlp.util,AcronymMatcher.new HashSet() {...},0,603,0,0,0,152,0,1,0,1
Stanford CoreNLP,edu.stanford.nlp.util,AcronymMatcher,398,77,75,9,72,12,50,7,11,4
Stanford CoreNLP,edu.stanford.nlp.util,Lazy.new Lazy() {...},9,0,0,0,2,0,2,0,2,0
Stanford CoreNLP,edu.stanford.nlp.util,Lazy.new Lazy() {...},10,0,0,0,2,0,2,0,2,0
Stanford CoreNLP,edu.stanford.nlp.util,MetaClass.ClassCreationException,12,4,0,0,6,2,3,1,3,1
Stanford CoreNLP,edu.stanford.nlp.util,ThreeDimensionalMap,231,0,22,0,52,0,26,0,15,0
Stanford CoreNLP,edu.stanford.nlp.util,ScoredComparator,52,43,14,6,14,14,11,5,3,3
Stanford CoreNLP,edu.stanford.nlp.util,BinaryHeapPriorityQueue,128,564,19,63,36,148,23,63,9,36
Stanford CoreNLP,edu.stanford.nlp.util,MutableDouble,61,34,6,2,13,10,12,6,8,6
Stanford CoreNLP,edu.stanford.nlp.util,FixedPrioritiesPriorityQueue,87,412,8,40,18,101,12,39,6,21
Stanford CoreNLP,edu.stanford.nlp.util,StreamGobbler,73,0,4,0,21,0,4,0,2,0
Stanford CoreNLP,edu.stanford.nlp.util,FiveDimensionalMap,290,0,24,0,60,0,27,0,15,0
Stanford CoreNLP,edu.stanford.nlp.util,MaxSizeConcurrentHashSet,168,19,12,0,42,7,32,2,26,2
Stanford CoreNLP,edu.stanford.nlp.util,CollectionFactory,19,24,0,0,4,7,4,3,4,3
Stanford CoreNLP,edu.stanford.nlp.util,ArrayStringFilter.new Object() {...},3,23,0,0,0,1,0,1,0,1
Stanford CoreNLP,edu.stanford.nlp.util,FastDisjointSet.Element,12,0,0,0,5,0,1,0,1,0
Stanford CoreNLP,edu.stanford.nlp.util,Iterables.4.new Iterator() {...},5,35,1,3,2,5,2,4,1,3
Stanford CoreNLP,edu.stanford.nlp.util,FileBackedCache,884,1061,111,103,129,223,92,59,15,29
Stanford CoreNLP,edu.stanford.nlp.util,TwoDimensionalSet.TwoDimensionalSetIterator,27,0,0,0,8,0,4,0,4,0
Stanford CoreNLP,edu.stanford.nlp.util,Quintuple,336,0,52,0,63,0,44,0,18,0
Stanford CoreNLP,edu.stanford.nlp.util,Characters,68,24,26,2,8,5,18,3,5,2
Stanford CoreNLP,edu.stanford.nlp.util,CollectionFactory.TreeSetFactory,6,3,0,0,2,1,2,1,2,1
Stanford CoreNLP,edu.stanford.nlp.util,CollectionFactory.HashSetFactory,0,7,0,0,0,3,0,3,0,3
Stanford CoreNLP,edu.stanford.nlp.util,Pair.BySecondReversePairComparator,11,0,0,0,2,0,2,0,2,0
Stanford CoreNLP,edu.stanford.nlp.util,Pair.ByFirstPairComparator,10,0,0,0,2,0,2,0,2,0
Stanford CoreNLP,edu.stanford.nlp.util,OneToOneMap.OneToOneMapException,4,0,0,0,2,0,1,0,1,0
Stanford CoreNLP,edu.stanford.nlp.util,ArrayCoreMap.new ThreadLocal() {...},0,7,0,0,0,2,0,2,0,2
Stanford CoreNLP,edu.stanford.nlp.util,ArrayCoreMap.new AbstractSet() {...},0,15,0,0,0,3,0,3,0,3
Stanford CoreNLP,edu.stanford.nlp.util,FileBackedCache.FileSemaphore,20,81,10,18,0,15,10,9,0,5
Stanford CoreNLP,edu.stanford.nlp.util,StringParsingTask.ParserException,8,0,0,0,2,0,2,0,2,0
Stanford CoreNLP,edu.stanford.nlp.util,HasInterval,84,57,12,4,17,13,9,5,3,3
Stanford CoreNLP,edu.stanford.nlp.util,DeltaMap.SimpleEntry,89,12,14,0,15,5,14,2,7,2
Stanford CoreNLP,edu.stanford.nlp.util,IntervalTree.TreeNodeIterator,9,111,4,22,3,25,4,14,0,4
Stanford CoreNLP,edu.stanford.nlp.util,IntQuadruple,66,0,0,0,14,0,7,0,7,0
Stanford CoreNLP,edu.stanford.nlp.util,Filters,103,17,8,0,20,3,14,3,10,3
Stanford CoreNLP,edu.stanford.nlp.util,ValuedInterval,15,0,0,0,6,0,3,0,3,0
Stanford CoreNLP,edu.stanford.nlp.util,Iterables.1.new Iterator() {...},4,24,0,0,2,4,1,3,1,3
Stanford CoreNLP,edu.stanford.nlp.util,MapFactory.ConcurrentMapFactory,36,3,0,0,9,1,6,1,6,1
Stanford CoreNLP,edu.stanford.nlp.util,Comparators.new Comparator() {...},9,0,0,0,2,0,2,0,2,0
Stanford CoreNLP,edu.stanford.nlp.util,ConfusionMatrix.ConfusionGrid.Grid,548,0,30,0,81,0,20,0,5,0
Stanford CoreNLP,edu.stanford.nlp.util,ConfusionMatrix.ConfusionGrid,42,0,0,0,14,0,2,0,2,0
Stanford CoreNLP,edu.stanford.nlp.util,Lazy,29,0,2,0,8,0,6,0,5,0
Stanford CoreNLP,edu.stanford.nlp.util,HashableCoreMap.HashableCoreMapException,4,0,0,0,2,0,1,0,1,0
Stanford CoreNLP,edu.stanford.nlp.util,StringUtils,3718,3054,542,234,698,348,387,128,89,38
Stanford CoreNLP,edu.stanford.nlp.util,Beam,15,66,0,6,5,19,3,9,3,6
Stanford CoreNLP,edu.stanford.nlp.util,ArrayUtils,1439,1029,231,141,269,249,175,83,48,24
Stanford CoreNLP,edu.stanford.nlp.util,PaddedList,32,27,4,4,7,8,8,5,6,3
Stanford CoreNLP,edu.stanford.nlp.util,ArgumentParser,1471,499,105,59,213,113,93,29,28,12
Stanford CoreNLP,edu.stanford.nlp.util,LuceneFieldType,106,0,0,0,36,0,2,0,2,0
Stanford CoreNLP,edu.stanford.nlp.util,SystemUtils.ProcessOutputStream,97,0,0,0,25,0,7,0,7,0
Stanford CoreNLP,edu.stanford.nlp.util,Triple,105,108,21,11,18,24,21,9,5,9
Stanford CoreNLP,edu.stanford.nlp.util,ArrayMap.Entry,60,37,18,2,7,10,12,5,2,5
Stanford CoreNLP,edu.stanford.nlp.util,FileBackedCache.AppendingObjectOutputStream,0,7,0,0,0,4,0,2,0,2
Stanford CoreNLP,edu.stanford.nlp.util,Functions,15,10,2,0,4,2,3,3,2,3
Stanford CoreNLP,edu.stanford.nlp.util,CacheMap,260,128,5,7,32,24,11,9,7,7
Stanford CoreNLP,edu.stanford.nlp.util,TwoDimensionalSet,192,0,22,0,47,0,30,0,19,0
Stanford CoreNLP,edu.stanford.nlp.util,SystemUtils.ProcessException,8,0,0,0,4,0,2,0,2,0
Stanford CoreNLP,edu.stanford.nlp.util,TwoDimensionalCollectionValuedMap,198,73,18,2,43,20,22,7,12,7
Stanford CoreNLP,edu.stanford.nlp.util,ArrayCoreMap,255,853,45,109,58,183,36,65,5,19
Stanford CoreNLP,edu.stanford.nlp.util,Pointer,16,15,2,0,4,5,3,3,2,3
Stanford CoreNLP,edu.stanford.nlp.util,ArrayHeap.HeapEntry,0,3,0,0,0,1,0,1,0,1
Stanford CoreNLP,edu.stanford.nlp.util,TwoDimensionalMap.TwoDimensionalMapValueIterator,4,19,0,0,2,6,1,3,1,3
Stanford CoreNLP,edu.stanford.nlp.util,MemoryMonitor,535,0,40,0,114,0,38,0,18,0
Stanford CoreNLP,edu.stanford.nlp.util,Pair.ByFirstReversePairComparator,11,0,0,0,2,0,2,0,2,0
Stanford CoreNLP,edu.stanford.nlp.util,CoreMaps.1.1.new Map.Entry() {...},0,29,0,0,0,4,0,4,0,4
Stanford CoreNLP,edu.stanford.nlp.util,ArrayCoreMap.1.new Iterator() {...},19,30,0,2,4,3,1,4,1,3
Stanford CoreNLP,edu.stanford.nlp.util,Trilean,310,0,88,0,67,0,68,0,17,0
Stanford CoreNLP,edu.stanford.nlp.util,MetaClass.ClassFactory,202,351,19,41,33,76,18,23,5,6
Stanford CoreNLP,edu.stanford.nlp.util,OneToOneMap,119,0,6,0,32,0,18,0,15,0
Stanford CoreNLP,edu.stanford.nlp.util,Iterables.2.new Iterator() {...},9,68,1,7,2,22,2,7,1,4
Stanford CoreNLP,edu.stanford.nlp.util,RegexStringFilter,21,13,4,0,6,4,4,2,2,2
Stanford CoreNLP,edu.stanford.nlp.util,FastDisjointSet,109,0,16,0,31,0,13,0,5,0
Stanford CoreNLP,edu.stanford.nlp.util,ScoredObject,24,12,0,0,6,5,4,2,4,2
Stanford CoreNLP,edu.stanford.nlp.util,MapFactory.WeakHashMapFactory,38,3,0,0,10,1,6,1,6,1
Stanford CoreNLP,edu.stanford.nlp.util,IntervalTree.ContainsIntervalFunction,26,0,2,0,7,0,3,0,2,0
Stanford CoreNLP,edu.stanford.nlp.util,CollectionFactory.LinkedListFactory,6,3,0,0,2,1,2,1,2,1
Stanford CoreNLP,edu.stanford.nlp.util,IdentityHashSet,350,51,8,2,56,13,12,8,7,8
Stanford CoreNLP,edu.stanford.nlp.util,ConfusionMatrix.Contingency,14,199,2,6,4,22,6,4,4,2
Stanford CoreNLP,edu.stanford.nlp.util,XMLUtils,3204,368,1131,51,416,80,838,30,19,10
Stanford CoreNLP,edu.stanford.nlp.util,Sets,72,133,10,12,19,37,9,11,4,5
Stanford CoreNLP,edu.stanford.nlp.util,CollectionUtils.new Iterator() {...},10,75,3,9,2,13,3,7,0,4
Stanford CoreNLP,edu.stanford.nlp.util,CollectionUtils.new Iterator() {...},18,0,0,0,4,0,3,0,3,0
Stanford CoreNLP,edu.stanford.nlp.util,Interval.RelType,9,109,0,0,0,11,2,2,2,2
Stanford CoreNLP,edu.stanford.nlp.util,AbstractIterator,4,3,0,0,1,1,1,1,1,1
Stanford CoreNLP,edu.stanford.nlp.util,TwoDimensionalMap.Entry,22,21,0,0,1,8,1,4,1,4
Stanford CoreNLP,edu.stanford.nlp.util,Functions.InvertedBijection,16,0,0,0,5,0,3,0,3,0
Stanford CoreNLP,edu.stanford.nlp.util,DeltaMap.new AbstractSet() {...},0,78,0,6,0,12,0,8,0,5
Stanford CoreNLP,edu.stanford.nlp.util,MapFactory.ArrayMapFactory,24,7,0,0,6,2,5,2,5,2
Stanford CoreNLP,edu.stanford.nlp.util,BoundedPriorityQueue,72,0,10,0,24,0,9,0,4,0
Stanford CoreNLP,edu.stanford.nlp.util,PropertiesUtils.Property,18,0,0,0,7,0,3,0,3,0
Stanford CoreNLP,edu.stanford.nlp.util,GoogleNGramsSQLBacked,707,0,54,0,138,0,40,0,13,0
Stanford CoreNLP,edu.stanford.nlp.util,ArraySet,25,39,2,2,4,13,2,7,1,6
Stanford CoreNLP,edu.stanford.nlp.util,DataFilePaths,27,27,5,3,4,8,5,2,1,2
Stanford CoreNLP,edu.stanford.nlp.util,Timing,397,52,0,0,67,14,30,7,30,7
Stanford CoreNLP,edu.stanford.nlp.util,XMLUtils.SAXErrorHandler,114,0,6,0,20,0,8,0,5,0
Stanford CoreNLP,edu.stanford.nlp.util,IntervalTree.TreeNode,0,26,0,2,0,8,0,4,0,3
Stanford CoreNLP,edu.stanford.nlp.util,XMLUtils.XMLTag,41,184,12,26,11,45,11,10,0,2
Stanford CoreNLP,edu.stanford.nlp.util,MapFactory,9,46,0,0,3,13,3,6,3,6
Stanford CoreNLP,edu.stanford.nlp.util,RuntimeInterruptedException,7,0,0,0,4,0,2,0,2,0
Stanford CoreNLP,edu.stanford.nlp.util,Generics,208,185,4,4,45,39,17,27,13,27
Stanford CoreNLP,edu.stanford.nlp.util,Interner,60,43,6,2,13,11,8,6,5,5
Stanford CoreNLP,edu.stanford.nlp.util,Functions.ComposedFunction,0,17,0,0,0,5,0,2,0,2
Stanford CoreNLP,edu.stanford.nlp.util,DeltaMap,27,102,5,15,6,30,5,14,1,8
Stanford CoreNLP,edu.stanford.nlp.util,Filters.DisjFilter,46,0,4,0,13,0,6,0,4,0
Stanford CoreNLP,edu.stanford.nlp.util,TreeShapedStack,112,94,16,12,22,27,16,10,5,7
Stanford CoreNLP,edu.stanford.nlp.util,ConfusionMatrix,116,543,9,47,34,116,12,34,5,13
Stanford CoreNLP,edu.stanford.nlp.util,BinaryHeapPriorityQueue.Entry,20,3,0,0,1,1,1,1,1,1
Stanford CoreNLP,edu.stanford.nlp.util,MapFactory.TreeMapFactory,58,14,7,1,14,4,10,2,6,2
Stanford CoreNLP,edu.stanford.nlp.util,IntArray,20,0,0,0,6,0,4,0,4,0
Stanford CoreNLP,edu.stanford.nlp.util,Filters.CombinedFilter,43,0,10,0,8,0,7,0,2,0
Stanford CoreNLP,edu.stanford.nlp.util,CollectionValuedMap,156,473,24,50,43,123,24,42,7,22
Stanford CoreNLP,edu.stanford.nlp.util,TwoDimensionalMap.TwoDimensionalMapIterator,8,84,1,11,2,23,2,9,1,4
Stanford CoreNLP,edu.stanford.nlp.util,Quadruple,276,0,42,0,53,0,37,0,16,0
Stanford CoreNLP,edu.stanford.nlp.util,ErasureUtils,37,3,2,0,11,2,5,2,4,2
Stanford CoreNLP,edu.stanford.nlp.util,Interval,244,567,49,121,47,121,40,81,11,25
Stanford CoreNLP,edu.stanford.nlp.util,SystemUtils.WriterThread,43,0,2,0,15,0,3,0,2,0
Stanford CoreNLP,edu.stanford.nlp.util,ReflectionLoading.ReflectionLoadingException,5,0,0,0,2,0,1,0,1,0
Stanford CoreNLP,edu.stanford.nlp.util,Iterables.11.1.new Iterator() {...},9,74,1,13,2,12,2,9,1,3
Stanford CoreNLP,edu.stanford.nlp.util,MutableLong,83,17,10,0,18,7,16,3,11,3
Stanford CoreNLP,edu.stanford.nlp.util,Maps,425,22,22,2,97,4,27,2,16,1
Stanford CoreNLP,edu.stanford.nlp.util,CoreMaps.1.new Iterator() {...},11,33,0,0,3,7,1,3,1,3
Stanford CoreNLP,edu.stanford.nlp.util,ConvertByteArray,2413,0,166,0,381,0,167,0,84,0
Stanford CoreNLP,edu.stanford.nlp.util,Filters.ConjFilter,46,0,4,0,13,0,6,0,4,0
Stanford CoreNLP,edu.stanford.nlp.util,ArgumentParser.LazyFileIterator,250,0,30,0,38,0,22,0,7,0
Stanford CoreNLP,edu.stanford.nlp.util,Filters.RandomFilter,34,0,2,0,9,0,5,0,4,0
Stanford CoreNLP,edu.stanford.nlp.util,FourDimensionalMap,223,0,16,0,48,0,23,0,15,0
Stanford CoreNLP,edu.stanford.nlp.util,IntervalTree.PartialScoredList,0,3,0,0,0,1,0,1,0,1
Stanford CoreNLP,edu.stanford.nlp.util,FileBackedCache.new Iterator() {...},61,83,2,10,10,13,3,7,1,3
Stanford CoreNLP,edu.stanford.nlp.util,FileBackedCache.new Map.Entry() {...},32,0,0,0,7,0,4,0,4,0
Stanford CoreNLP,edu.stanford.nlp.util,FileBackedCache.new Thread() {...},57,14,9,1,13,4,5,2,0,2
Stanford CoreNLP,edu.stanford.nlp.util,IterableIterator,48,25,6,2,16,8,8,4,4,4
Stanford CoreNLP,edu.stanford.nlp.util,HashIndex.new AbstractList() {...},13,9,0,0,2,1,2,1,2,1
Stanford CoreNLP,edu.stanford.nlp.util,HashIndex.new HashIndex() {...},0,14,0,0,0,2,0,2,0,2
Stanford CoreNLP,edu.stanford.nlp.util,DisabledPreferencesFactory,18,0,0,0,7,0,4,0,4,0
Stanford CoreNLP,edu.stanford.nlp.util,IntervalTree.ContainsValueFunction,12,0,0,0,4,0,2,0,2,0
Stanford CoreNLP,edu.stanford.nlp.util,CollectionFactory.ArrayListFactory,6,3,0,0,2,1,2,1,2,1
Stanford CoreNLP,edu.stanford.nlp.util,UnorderedPair,202,0,42,0,40,0,27,0,6,0
Stanford CoreNLP,edu.stanford.nlp.util,ReflectionLoading,17,7,0,0,3,1,1,1,1,1
Stanford CoreNLP,edu.stanford.nlp.util,UTF8EquivalenceFunction,25,0,6,0,7,0,6,0,3,0
Stanford CoreNLP,edu.stanford.nlp.util,FilteredIterator.new Predicate() {...},11,0,2,0,2,0,3,0,2,0
Stanford CoreNLP,edu.stanford.nlp.util,Filters.NegatedFilter,13,22,0,0,1,7,1,3,1,3
Stanford CoreNLP,edu.stanford.nlp.util,StringParsingTask,121,131,31,17,32,29,27,14,8,9
Stanford CoreNLP,edu.stanford.nlp.util,Iterables.9.new Iterator() {...},10,95,2,18,2,23,3,12,1,4
Stanford CoreNLP,edu.stanford.nlp.util,IntervalTree,631,1212,116,198,138,281,108,107,24,34
Stanford CoreNLP,edu.stanford.nlp.util,ArrayStringFilter.Mode,5,43,0,0,0,2,1,3,1,3
Stanford CoreNLP,edu.stanford.nlp.util,Iterables.new Iterator() {...},7,31,1,3,3,3,2,4,1,3
Stanford CoreNLP,edu.stanford.nlp.util,Iterables.new Iterable() {...},0,27,0,0,0,4,0,2,0,2
Stanford CoreNLP,edu.stanford.nlp.util,Iterables.new Iterable() {...},0,16,0,0,0,3,0,2,0,2
Stanford CoreNLP,edu.stanford.nlp.util,Iterables.new Iterable() {...},0,17,0,0,0,2,0,2,0,2
Stanford CoreNLP,edu.stanford.nlp.util,Iterables.new Iterable() {...},0,14,0,0,0,2,0,2,0,2
Stanford CoreNLP,edu.stanford.nlp.util,Iterables.new Iterable() {...},0,19,0,0,0,3,0,2,0,2
Stanford CoreNLP,edu.stanford.nlp.util,Iterables.new Iterable() {...},0,19,0,0,0,3,0,2,0,2
Stanford CoreNLP,edu.stanford.nlp.util,Iterables.new Iterable() {...},0,14,0,0,0,2,0,2,0,2
Stanford CoreNLP,edu.stanford.nlp.util,Iterables.new Iterable() {...},14,0,0,0,2,0,2,0,2,0
Stanford CoreNLP,edu.stanford.nlp.util,TSVUtils,783,0,76,0,137,0,48,0,10,0
Stanford CoreNLP,edu.stanford.nlp.util,IntUni,43,0,0,0,12,0,6,0,6,0
Stanford CoreNLP,edu.stanford.nlp.util,CollectionFactory.SizedArrayListFactory,17,0,0,0,6,0,3,0,3,0
Stanford CoreNLP,edu.stanford.nlp.math,SloppyMath,1483,430,158,60,198,99,105,42,23,15
Stanford CoreNLP,edu.stanford.nlp.math,NumberMatchingRegex,20,0,0,0,5,0,4,0,4,0
Stanford CoreNLP,edu.stanford.nlp.math,ADMath,356,0,20,0,71,0,23,0,13,0
Stanford CoreNLP,edu.stanford.nlp.math,ArrayMath.InvalidElementException,4,0,0,0,2,0,1,0,1,0
Stanford CoreNLP,edu.stanford.nlp.math,ArrayMath,4433,1052,523,109,778,198,393,91,124,44
Stanford CoreNLP,edu.stanford.nlp.math,DoubleAD,204,0,16,0,45,0,28,0,20,0
Stanford CoreNLP,edu.stanford.nlp.parser.shiftreduce,BaseModel,255,0,40,0,46,0,23,0,3,0
Stanford CoreNLP,edu.stanford.nlp.parser.shiftreduce,Weight,282,0,32,0,70,0,26,0,10,0
Stanford CoreNLP,edu.stanford.nlp.parser.shiftreduce,PerceptronModel.TrainTreeProcessor,34,0,0,0,8,0,3,0,3,0
Stanford CoreNLP,edu.stanford.nlp.parser.shiftreduce,ShiftReduceOptions,321,0,46,0,71,0,29,0,6,0
Stanford CoreNLP,edu.stanford.nlp.parser.shiftreduce,BinaryTransition,316,163,83,10,60,35,48,8,2,6
Stanford CoreNLP,edu.stanford.nlp.parser.shiftreduce,ShiftReduceParser.RetagProcessor,14,0,0,0,6,0,3,0,3,0
Stanford CoreNLP,edu.stanford.nlp.parser.shiftreduce,PerceptronModel.new Object() {...},26,0,0,0,1,0,1,0,1,0
Stanford CoreNLP,edu.stanford.nlp.parser.shiftreduce,ShiftReduceParserQuery,443,0,40,0,107,0,51,0,31,0
Stanford CoreNLP,edu.stanford.nlp.parser.shiftreduce,ShiftReduceTestOptions,12,0,0,0,4,0,1,0,1,0
Stanford CoreNLP,edu.stanford.nlp.parser.shiftreduce,FeatureFactory.Transition,48,0,0,0,2,0,4,0,4,0
Stanford CoreNLP,edu.stanford.nlp.parser.shiftreduce,FeatureFactory,346,0,61,0,79,0,41,0,8,0
Stanford CoreNLP,edu.stanford.nlp.parser.shiftreduce,ShiftTransition,107,59,30,2,29,10,18,5,2,5
Stanford CoreNLP,edu.stanford.nlp.parser.shiftreduce,BinaryTransition.new Object() {...},2,17,0,0,0,1,0,1,0,1
Stanford CoreNLP,edu.stanford.nlp.parser.shiftreduce,CreateTransitionSequence,49,219,11,21,11,40,12,9,2,3
Stanford CoreNLP,edu.stanford.nlp.parser.shiftreduce,BasicFeatureFactory,1881,0,54,0,239,0,45,0,18,0
Stanford CoreNLP,edu.stanford.nlp.parser.shiftreduce,TreeRecorder,88,0,5,0,26,0,6,0,3,0
Stanford CoreNLP,edu.stanford.nlp.parser.shiftreduce,FeatureFactory.new Object() {...},51,0,0,0,2,0,1,0,1,0
Stanford CoreNLP,edu.stanford.nlp.parser.shiftreduce,ShiftReduceUtils,90,71,13,7,20,14,13,6,6,3
Stanford CoreNLP,edu.stanford.nlp.parser.shiftreduce,FeatureFactory.FeatureComponent,57,0,0,0,6,0,5,0,5,0
Stanford CoreNLP,edu.stanford.nlp.parser.shiftreduce,BinaryTransition.Side,5,33,0,0,0,2,1,3,1,3
Stanford CoreNLP,edu.stanford.nlp.parser.shiftreduce,ShiftReduceParser,1064,196,93,7,200,43,77,6,29,4
Stanford CoreNLP,edu.stanford.nlp.parser.shiftreduce,ShiftReduceTrainOptions.TrainingMethod,78,0,0,0,2,0,4,0,4,0
Stanford CoreNLP,edu.stanford.nlp.parser.shiftreduce,CombinationFeatureFactory,30,0,2,0,6,0,3,0,2,0
Stanford CoreNLP,edu.stanford.nlp.parser.shiftreduce,DistsimFeatureFactory,99,0,2,0,20,0,5,0,4,0
Stanford CoreNLP,edu.stanford.nlp.parser.shiftreduce,State,360,148,52,6,67,23,37,8,11,5
Stanford CoreNLP,edu.stanford.nlp.parser.shiftreduce,UnaryTransition,130,124,28,4,25,24,18,7,3,6
Stanford CoreNLP,edu.stanford.nlp.parser.shiftreduce,FinalizeTransition,74,39,23,1,14,8,14,5,2,5
Stanford CoreNLP,edu.stanford.nlp.parser.shiftreduce,TreeRecorder.new Object() {...},19,0,0,0,1,0,1,0,1,0
Stanford CoreNLP,edu.stanford.nlp.parser.shiftreduce,OracleTransition,49,15,20,0,10,6,11,1,1,1
Stanford CoreNLP,edu.stanford.nlp.parser.shiftreduce,CompoundUnaryTransition,169,104,41,5,36,14,24,6,3,4
Stanford CoreNLP,edu.stanford.nlp.parser.shiftreduce,Oracle,102,388,15,53,18,76,11,30,0,7
Stanford CoreNLP,edu.stanford.nlp.parser.shiftreduce,State.HeadPosition,68,0,0,0,1,0,4,0,4,0
Stanford CoreNLP,edu.stanford.nlp.parser.shiftreduce,ReorderingOracle,182,219,63,37,49,52,40,14,2,2
Stanford CoreNLP,edu.stanford.nlp.parser.shiftreduce,PerceptronModel.Update,15,0,0,0,6,0,1,0,1,0
Stanford CoreNLP,edu.stanford.nlp.parser.shiftreduce,IdleTransition,17,32,4,0,7,4,5,4,3,4
Stanford CoreNLP,edu.stanford.nlp.parser.shiftreduce,TreeRecorder.Mode,38,0,0,0,2,0,4,0,4,0
Stanford CoreNLP,edu.stanford.nlp.parser.shiftreduce,PerceptronModel,2002,0,218,0,368,0,126,0,16,0
Stanford CoreNLP,edu.stanford.nlp.parser.shiftreduce,ShiftReduceTrainOptions,30,0,0,0,10,0,1,0,1,0
Stanford CoreNLP,edu.stanford.nlp.international.french.scripts,SplitCanditoTrees,929,0,82,0,161,0,51,0,10,0
Stanford CoreNLP,edu.stanford.nlp.international.french.scripts,MungeTreesWithMorfetteAnalyses.MorfetteFileIterator,202,0,12,0,47,0,11,0,5,0
Stanford CoreNLP,edu.stanford.nlp.international.french.scripts,TreeToMorfette,147,0,12,0,33,0,9,0,3,0
Stanford CoreNLP,edu.stanford.nlp.international.french.scripts,MWEFrequencyDist,310,0,14,0,58,0,10,0,3,0
Stanford CoreNLP,edu.stanford.nlp.international.french.scripts,MungeTreesWithMorfetteAnalyses,248,0,30,0,48,0,19,0,4,0
Stanford CoreNLP,edu.stanford.nlp.coref.neural,NeuralCorefModel,112,0,4,0,23,0,9,0,7,0
Stanford CoreNLP,edu.stanford.nlp.coref.neural,EmbeddingExtractor,377,0,36,0,62,0,27,0,9,0
Stanford CoreNLP,edu.stanford.nlp.coref.neural,NeuralCorefAlgorithm,265,0,14,0,51,0,10,0,3,0
